number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,params_shuffle,params_weight_decay,state
374,4.416784122440731e-06,2025-07-04 14:21:57.625835,2025-07-04 14:22:10.137749,0 days 00:00:12.511914,identity,32,128,0.00035293472657132086,8,False,1.3858716214108698e-05,COMPLETE
375,5.445214810606558e-06,2025-07-04 14:22:10.138117,2025-07-04 14:22:22.723700,0 days 00:00:12.585583,identity,32,119,0.0003883168611980929,8,False,1.5875970754618752e-05,COMPLETE
376,2.9667264243471436e-05,2025-07-04 14:22:34.516066,2025-07-04 14:22:40.879013,0 days 00:00:06.362947,identity,128,124,0.00030915741562410356,8,False,1.3899565459501715e-05,COMPLETE
377,0.03123026341199875,2025-07-04 14:22:40.879392,2025-07-04 14:22:53.307106,0 days 00:00:12.427714,sigmoid,32,121,0.0003470091073079855,8,False,1.4832517911667562e-05,COMPLETE
378,4.485254521569004e-06,2025-07-04 14:22:53.307467,2025-07-04 14:23:05.748288,0 days 00:00:12.440821,identity,32,126,0.000292835537454626,8,False,1.782936461937844e-05,COMPLETE
379,6.234678039618302e-06,2025-07-04 14:23:05.748649,2025-07-04 14:23:20.453128,0 days 00:00:14.704479,identity,32,119,0.00032616351699495377,17,False,1.336415755065326e-05,COMPLETE
380,5.549577053898247e-06,2025-07-04 14:23:20.453504,2025-07-04 14:23:32.859338,0 days 00:00:12.405834,identity,32,124,0.0003873528478272674,8,False,2.1195918556711487e-05,COMPLETE
381,0.0007156523643061519,2025-07-04 14:23:32.859695,2025-07-04 14:23:45.180384,0 days 00:00:12.320689,identity,32,122,0.00030593821150552496,8,False,0.0004262089651354121,COMPLETE
382,5.7154024943884e-06,2025-07-04 14:23:45.180755,2025-07-04 14:23:56.834070,0 days 00:00:11.653315,identity,32,101,0.0003523266667364441,8,False,1.3698863723911969e-05,COMPLETE
383,4.044462457386544e-06,2025-07-04 14:23:56.834430,2025-07-04 14:24:09.296212,0 days 00:00:12.461782,identity,32,126,0.00046540490552262806,8,False,1.5271448056488138e-05,COMPLETE
384,7.317693871300435e-06,2025-07-04 14:24:09.296576,2025-07-04 14:24:21.437185,0 days 00:00:12.140609,identity,32,128,0.0004242412548187303,8,False,1.3105380323373935e-05,COMPLETE
385,6.31734019407304e-06,2025-07-04 14:24:21.437565,2025-07-04 14:24:33.895867,0 days 00:00:12.458302,identity,32,126,0.00047181756640577073,8,False,1.931250159436856e-05,COMPLETE
386,4.294457994546974e-06,2025-07-04 14:24:33.896219,2025-07-04 14:24:46.372450,0 days 00:00:12.476231,identity,32,125,0.000459702711900938,8,False,1.4616287356596753e-05,COMPLETE
387,6.171003406052478e-06,2025-07-04 14:25:38.543076,2025-07-04 14:25:50.850505,0 days 00:00:12.307429,identity,32,122,0.00039617977927166106,8,False,1.2872188668504244e-05,COMPLETE
388,4.4265516407904215e-06,2025-07-04 14:25:50.850857,2025-07-04 14:26:03.315768,0 days 00:00:12.464911,identity,32,126,0.00028669613107065235,8,False,1.2730037916067269e-05,COMPLETE
389,6.999449851718964e-06,2025-07-04 14:26:03.316130,2025-07-04 14:26:15.451068,0 days 00:00:12.134938,identity,32,128,0.00036902233226526477,8,False,1.4593869248687755e-05,COMPLETE
390,1.0409696187707596e-05,2025-07-04 14:26:15.451427,2025-07-04 14:26:27.924879,0 days 00:00:12.473452,identity,32,124,0.0005406326761214816,8,False,1.6195859163499043e-05,COMPLETE
391,3.057541107409634e-05,2025-07-04 14:26:27.925240,2025-07-04 14:26:40.120928,0 days 00:00:12.195688,identity,32,120,0.00028511546202461796,8,False,8.135075839322069e-05,COMPLETE
392,5.924197921558516e-06,2025-07-04 14:26:40.121277,2025-07-04 14:26:52.385464,0 days 00:00:12.264187,identity,32,118,0.0003143388173724562,8,False,1.2428343442212627e-05,COMPLETE
393,1.426207472832175e-05,2025-07-04 14:26:52.385807,2025-07-04 14:27:01.226738,0 days 00:00:08.840931,identity,64,123,0.00041220307761302775,10,False,1.3240064660514207e-05,COMPLETE
394,5.548763510887511e-06,2025-07-04 14:27:01.227113,2025-07-04 14:27:13.951404,0 days 00:00:12.724291,identity,32,121,0.00027046179794318825,9,False,1.5127973682915087e-05,COMPLETE
395,4.142009402130498e-06,2025-07-04 14:27:13.951769,2025-07-04 14:27:26.831129,0 days 00:00:12.879360,identity,32,126,0.0003606839134013211,9,False,1.7261981345004708e-05,COMPLETE
396,7.244043899845565e-06,2025-07-04 14:27:26.831485,2025-07-04 14:27:39.077677,0 days 00:00:12.246192,identity,32,128,0.0003759286712088873,8,False,3.4392831889150195e-05,COMPLETE
397,4.761043328471715e-06,2025-07-04 14:27:39.078050,2025-07-04 14:27:51.976571,0 days 00:00:12.898521,identity,32,126,0.00035495385566168184,9,False,1.6395137012102166e-05,COMPLETE
398,7.959132744872477e-06,2025-07-04 14:27:51.976942,2025-07-04 14:28:04.493964,0 days 00:00:12.517022,identity,32,125,0.00043152441084964567,8,False,1.4407043440683653e-05,COMPLETE
399,0.031239189207553864,2025-07-04 14:28:04.494327,2025-07-04 14:28:17.505910,0 days 00:00:13.011583,sigmoid,32,124,0.0003247801763997885,9,False,1.7646025107713506e-05,COMPLETE
400,0.00016606529243290424,2025-07-04 14:30:06.129185,2025-07-04 14:30:10.012433,0 days 00:00:03.883248,identity,128,46,0.00036232767604412304,8,False,1.7578907174476815e-05,COMPLETE
401,7.776875463605393e-06,2025-07-04 14:30:10.012804,2025-07-04 14:30:22.624837,0 days 00:00:12.612033,identity,32,128,0.0003070215713423236,9,False,4.133974237596417e-05,COMPLETE
402,4.0179293137043715e-06,2025-07-04 14:30:22.625195,2025-07-04 14:30:35.030014,0 days 00:00:12.404819,identity,32,126,0.00040401071022533704,8,False,1.3935157886612074e-05,COMPLETE
403,7.997508873813786e-06,2025-07-04 14:30:35.030374,2025-07-04 14:30:47.444281,0 days 00:00:12.413907,identity,32,126,0.0005048815249313629,8,False,1.5599335323613346e-05,COMPLETE
404,3.9904248296807054e-06,2025-07-04 14:30:47.444647,2025-07-04 14:30:59.860719,0 days 00:00:12.416072,identity,32,126,0.0004212823315991286,8,False,1.9713377938925153e-05,COMPLETE
405,7.2835623541323e-06,2025-07-04 14:30:59.861089,2025-07-04 14:31:11.971301,0 days 00:00:12.110212,identity,32,128,0.00046067999806462934,8,False,3.07025622642045e-05,COMPLETE
406,1.324809818470385e-05,2025-07-04 14:31:11.971669,2025-07-04 14:31:21.045871,0 days 00:00:09.074202,identity,32,25,0.00040302845319282197,8,False,1.878601631442621e-05,COMPLETE
407,4.012427780253347e-06,2025-07-04 14:31:21.046221,2025-07-04 14:31:33.473703,0 days 00:00:12.427482,identity,32,126,0.000445071516105864,8,False,2.3490887994489237e-05,COMPLETE
408,1.4641150301031303e-05,2025-07-04 14:31:33.474064,2025-07-04 14:31:45.945215,0 days 00:00:12.471151,identity,32,125,0.000467887611557807,8,False,2.4168167576431037e-05,COMPLETE
409,1.1927228115382604e-05,2025-07-04 14:31:45.945590,2025-07-04 14:31:58.332317,0 days 00:00:12.386727,identity,32,124,0.0004416544806498705,8,False,1.8501360271480442e-05,COMPLETE
410,3.9638653106521815e-06,2025-07-04 14:31:58.332691,2025-07-04 14:32:10.777030,0 days 00:00:12.444339,identity,32,126,0.0005239932541629883,8,False,2.013787624638586e-05,COMPLETE
411,1.0957565791613888e-05,2025-07-04 14:32:10.777409,2025-07-04 14:32:23.234254,0 days 00:00:12.456845,identity,32,125,0.00047701963200120785,8,False,1.9867632571092714e-05,COMPLETE
412,1.3210627912485506e-05,2025-07-04 14:32:23.234626,2025-07-04 14:32:35.673747,0 days 00:00:12.439121,identity,32,126,0.0005448063542461329,8,False,2.1527566503814e-05,COMPLETE
413,3.9296478462347295e-06,2025-07-04 14:32:35.674109,2025-07-04 14:32:47.816041,0 days 00:00:12.141932,identity,32,128,0.00052670725035107,8,False,2.2715465939363744e-05,COMPLETE
414,1.025735582516063e-05,2025-07-04 14:32:47.816411,2025-07-04 14:32:59.952906,0 days 00:00:12.136495,identity,32,128,0.0005798370223848384,8,False,2.0023023872176474e-05,COMPLETE
415,6.196810772962635e-06,2025-07-04 14:32:59.953269,2025-07-04 14:33:12.097989,0 days 00:00:12.144720,identity,32,128,0.0005378182943699339,8,False,2.237630450537772e-05,COMPLETE
416,3.987318905274151e-06,2025-07-04 14:33:12.098358,2025-07-04 14:33:24.475860,0 days 00:00:12.377502,identity,32,123,0.0005214526375149813,8,False,2.6010862903124226e-05,COMPLETE
417,4.966124834027141e-06,2025-07-04 14:33:24.476223,2025-07-04 14:33:36.838951,0 days 00:00:12.362728,identity,32,123,0.0006155540943683884,8,False,2.5149610302609396e-05,COMPLETE
418,4.361364517535549e-06,2025-07-04 14:33:36.839315,2025-07-04 14:33:45.054239,0 days 00:00:08.214924,identity,64,126,0.0005137785274476466,8,False,2.322402184694923e-05,COMPLETE
419,1.1415690096328035e-05,2025-07-04 14:33:45.054613,2025-07-04 14:33:57.467236,0 days 00:00:12.412623,identity,32,123,0.0005769851117421343,8,False,2.6735966279612664e-05,COMPLETE
420,4.15663089370355e-06,2025-07-04 14:33:57.467603,2025-07-04 14:34:09.806500,0 days 00:00:12.338897,identity,32,122,0.00048210160161114884,8,False,2.4429039072378592e-05,COMPLETE
421,4.798120244231541e-06,2025-07-04 14:34:09.806859,2025-07-04 14:34:22.302021,0 days 00:00:12.495162,identity,32,126,0.0005014139231783745,8,False,2.1458300422526442e-05,COMPLETE
422,5.977944510959787e-06,2025-07-04 14:34:22.302396,2025-07-04 14:34:34.555974,0 days 00:00:12.253578,identity,32,128,0.0005145907163853911,8,False,1.935873842558323e-05,COMPLETE
423,0.03164474666118622,2025-07-04 14:34:34.556339,2025-07-04 14:34:47.075564,0 days 00:00:12.519225,sigmoid,32,123,0.0006129892142906836,8,False,2.2509021001548313e-05,COMPLETE
424,1.3176188986108173e-05,2025-07-04 14:34:47.075937,2025-07-04 14:34:59.576927,0 days 00:00:12.500990,identity,32,126,0.0004636437913533741,8,False,2.5691380210735097e-05,COMPLETE
425,4.961427293892484e-06,2025-07-04 14:34:59.577301,2025-07-04 14:35:11.919441,0 days 00:00:12.342140,identity,32,121,0.0004264828361074539,8,False,2.0183122672242647e-05,COMPLETE
426,5.855970812262967e-06,2025-07-04 14:35:11.919807,2025-07-04 14:35:24.770416,0 days 00:00:12.850609,identity,32,124,0.0005511910258864424,9,False,2.226680448054532e-05,COMPLETE
427,2.3568833057652228e-05,2025-07-04 14:35:24.770793,2025-07-04 14:35:31.092086,0 days 00:00:06.321293,identity,128,122,0.00044465383921262467,8,False,2.8866768112165535e-05,COMPLETE
428,5.5243352107936516e-05,2025-07-04 14:35:31.092491,2025-07-04 14:35:47.225822,0 days 00:00:16.133331,identity,32,126,0.0006626866817883132,20,False,2.1159922837308478e-05,COMPLETE
429,1.1279418686171994e-05,2025-07-04 14:35:47.226213,2025-07-04 14:35:59.444638,0 days 00:00:12.218425,identity,32,128,0.00041543531012408355,8,False,1.783779453738738e-05,COMPLETE
430,5.195551693759626e-06,2025-07-04 14:35:59.445024,2025-07-04 14:36:12.302245,0 days 00:00:12.857221,identity,32,124,0.000516486043598509,9,False,2.693623835268507e-05,COMPLETE
431,4.003791673312662e-06,2025-07-04 14:36:12.302611,2025-07-04 14:36:24.546341,0 days 00:00:12.243730,identity,32,120,0.00045646176642399953,8,False,2.015657755137558e-05,COMPLETE
432,1.0482108336873353e-05,2025-07-04 14:36:24.546713,2025-07-04 14:36:36.778511,0 days 00:00:12.231798,identity,32,120,0.0004710317199256261,8,False,2.544956527897876e-05,COMPLETE
433,6.517420843010768e-06,2025-07-04 14:36:36.778879,2025-07-04 14:36:48.997465,0 days 00:00:12.218586,identity,32,120,0.0005520066857886801,8,False,2.3373169610528802e-05,COMPLETE
434,6.221730018296512e-06,2025-07-04 14:36:48.997839,2025-07-04 14:37:01.371847,0 days 00:00:12.374008,identity,32,119,0.000483671124798437,8,False,2.0846589409979408e-05,COMPLETE
435,1.1458057088020723e-05,2025-07-04 14:37:01.372212,2025-07-04 14:37:13.741207,0 days 00:00:12.368995,identity,32,122,0.0004321928908579007,8,False,1.9126478218978915e-05,COMPLETE
436,1.2597825843840837e-05,2025-07-04 14:37:13.741576,2025-07-04 14:37:26.099813,0 days 00:00:12.358237,identity,32,122,0.0005976509747616735,8,False,2.3835936791644204e-05,COMPLETE
437,1.3848986782249995e-05,2025-07-04 14:37:26.100203,2025-07-04 14:37:38.363837,0 days 00:00:12.263634,identity,32,118,0.00044947701044035864,8,False,2.0420495866141226e-05,COMPLETE
438,6.098039648350095e-06,2025-07-04 14:37:38.364207,2025-07-04 14:37:50.705420,0 days 00:00:12.341213,identity,32,124,0.0004039651048745802,8,False,3.051455083644455e-05,COMPLETE
439,1.236653497471707e-05,2025-07-04 14:37:50.705802,2025-07-04 14:38:03.062870,0 days 00:00:12.357068,identity,32,121,0.0004864300888233949,8,False,1.7333569518333245e-05,COMPLETE
440,6.168363142933231e-06,2025-07-04 14:38:03.063240,2025-07-04 14:38:15.382817,0 days 00:00:12.319577,identity,32,124,0.0004017001005967691,8,False,2.3602755608572506e-05,COMPLETE
441,4.633205662685214e-06,2025-07-04 14:38:15.383195,2025-07-04 14:38:27.638676,0 days 00:00:12.255481,identity,32,118,0.0004417592320749097,8,False,2.0004323853790482e-05,COMPLETE
442,2.7443005819804966e-05,2025-07-04 14:38:27.639046,2025-07-04 14:38:35.824424,0 days 00:00:08.185378,identity,64,121,0.0005230938507502304,8,False,7.394574056378737e-05,COMPLETE
443,4.878906565863872e-06,2025-07-04 14:38:35.824802,2025-07-04 14:38:48.319601,0 days 00:00:12.494799,identity,32,126,0.0005240709465052326,8,False,1.645287568521094e-05,COMPLETE
444,0.0341237336397171,2025-07-04 14:38:48.319975,2025-07-04 14:39:00.758966,0 days 00:00:12.438991,sigmoid,32,128,0.000674653840408584,8,False,9.124576805538737e-05,COMPLETE
445,9.34164290811168e-06,2025-07-04 14:39:00.759357,2025-07-04 14:39:13.728771,0 days 00:00:12.969414,identity,32,123,0.00046370712032490303,9,False,2.71535880762825e-05,COMPLETE
446,5.4129973250383046e-06,2025-07-04 14:39:13.729137,2025-07-04 14:39:26.035664,0 days 00:00:12.306527,identity,32,120,0.0003864142764717426,8,False,2.2124662482777143e-05,COMPLETE
447,5.783502729173051e-06,2025-07-04 14:39:26.036041,2025-07-04 14:39:38.597044,0 days 00:00:12.561003,identity,32,125,0.00040436666411080294,8,False,1.67650686996182e-05,COMPLETE
448,7.353474757110234e-06,2025-07-04 14:39:38.597419,2025-07-04 14:39:52.015911,0 days 00:00:13.418492,identity,32,117,0.00041375636903577084,11,False,1.4139224824726642e-05,COMPLETE
449,4.29731335316319e-06,2025-07-04 14:39:52.016287,2025-07-04 14:40:04.992891,0 days 00:00:12.976604,identity,32,123,0.0003404409521333704,9,False,1.528578168221422e-05,COMPLETE
450,2.4998073058668524e-05,2025-07-04 14:40:04.993290,2025-07-04 14:40:11.347636,0 days 00:00:06.354346,identity,128,126,0.000372390553009483,8,False,1.8939411870229985e-05,COMPLETE
451,9.719604349811561e-06,2025-07-04 14:40:11.348034,2025-07-04 14:40:24.033517,0 days 00:00:12.685483,identity,32,120,0.006225183752758427,9,False,2.305867843961179e-05,COMPLETE
452,7.997427019290626e-06,2025-07-04 14:40:24.033896,2025-07-04 14:40:36.322319,0 days 00:00:12.288423,identity,32,128,0.0005764993893083735,8,False,1.8084455095218165e-05,COMPLETE
453,8.338964107679203e-06,2025-07-04 14:40:36.322700,2025-07-04 14:40:49.283767,0 days 00:00:12.961067,identity,32,123,0.0003263085055328002,9,False,1.375615961511373e-05,COMPLETE
454,5.777255410066573e-06,2025-07-04 14:40:49.284147,2025-07-04 14:41:01.916801,0 days 00:00:12.632654,identity,32,125,0.00043099170086327565,8,False,2.0555182094527156e-05,COMPLETE
455,8.298281500174198e-06,2025-07-04 14:41:01.917188,2025-07-04 14:41:14.558798,0 days 00:00:12.641610,identity,32,118,0.0003832313697964519,9,False,4.8831750767403684e-05,COMPLETE
456,4.974910552846268e-06,2025-07-04 14:41:14.559173,2025-07-04 14:41:26.982850,0 days 00:00:12.423677,identity,32,121,0.0004894907818706544,8,False,3.775132951908129e-05,COMPLETE
457,6.003048383718124e-06,2025-07-04 14:41:26.983236,2025-07-04 14:41:39.540520,0 days 00:00:12.557284,identity,32,124,0.0003033036160652884,8,False,1.583686780327095e-05,COMPLETE
458,4.500599516177317e-06,2025-07-04 14:41:39.540913,2025-07-04 14:41:52.667055,0 days 00:00:13.126142,identity,32,128,0.00032644339237951575,10,False,1.3471230684667356e-05,COMPLETE
459,7.933345477795228e-05,2025-07-04 14:41:52.667433,2025-07-04 14:42:05.440319,0 days 00:00:12.772886,identity,32,122,0.0002946911651135377,9,False,0.00014282771283535782,COMPLETE
460,5.069929557066644e-06,2025-07-04 14:42:05.440695,2025-07-04 14:42:18.001690,0 days 00:00:12.560995,identity,32,125,0.0003533247989246759,8,False,2.4988910758709147e-05,COMPLETE
461,1.0428316272736993e-05,2025-07-04 14:42:18.002075,2025-07-04 14:42:30.648438,0 days 00:00:12.646363,identity,32,120,0.00043408822137399076,9,False,1.4375212994175777e-05,COMPLETE
462,4.484803866944276e-06,2025-07-04 14:42:30.648833,2025-07-04 14:42:42.858171,0 days 00:00:12.209338,identity,32,118,0.0003905237943184163,8,False,1.7042588227336212e-05,COMPLETE
463,4.604929472407093e-06,2025-07-04 14:42:42.858547,2025-07-04 14:42:55.346313,0 days 00:00:12.487766,identity,32,126,0.0003299870434723227,8,False,1.3170546803719851e-05,COMPLETE
464,0.030819643288850784,2025-07-04 14:42:55.346711,2025-07-04 14:43:08.309746,0 days 00:00:12.963035,sigmoid,32,123,0.0005364019330432331,9,False,1.5400360299443677e-05,COMPLETE
465,1.2083243746019434e-05,2025-07-04 14:43:08.310129,2025-07-04 14:43:16.471072,0 days 00:00:08.160943,identity,64,121,0.00029774904389408686,8,False,5.4690062089588895e-05,COMPLETE
466,8.104371772788e-06,2025-07-04 14:43:16.471458,2025-07-04 14:43:26.467494,0 days 00:00:09.996036,identity,32,60,0.0003677253082562114,8,False,1.8531999290261036e-05,COMPLETE
467,9.898317330225836e-06,2025-07-04 14:43:26.467866,2025-07-04 14:43:39.114195,0 days 00:00:12.646329,identity,32,128,0.0004598942469810819,9,False,2.8412149761461782e-05,COMPLETE
468,3.5626464523375034e-05,2025-07-04 14:43:39.114584,2025-07-04 14:43:51.235548,0 days 00:00:12.120964,identity,32,116,0.00032596739546757474,8,False,0.00010559512029991019,COMPLETE
469,6.091404429753311e-06,2025-07-04 14:43:51.235929,2025-07-04 14:44:11.636321,0 days 00:00:20.400392,identity,16,124,0.0004058668352125854,9,False,2.1280403535661303e-05,COMPLETE
470,6.213794222276192e-06,2025-07-04 14:44:11.636706,2025-07-04 14:44:24.925815,0 days 00:00:13.289109,identity,32,126,0.0002846565452193129,10,False,1.2767545595877718e-05,COMPLETE
471,6.040697371645365e-06,2025-07-04 14:44:24.926202,2025-07-04 14:44:37.189462,0 days 00:00:12.263260,identity,32,119,0.00034911968176750443,8,False,1.4447540281902519e-05,COMPLETE
472,6.138778189779259e-06,2025-07-04 14:44:37.189847,2025-07-04 14:44:50.027033,0 days 00:00:12.837186,identity,32,122,0.000492059891781097,9,False,1.2312938775232012e-05,COMPLETE
473,6.397061042662244e-06,2025-07-04 14:44:50.027424,2025-07-04 14:45:02.428061,0 days 00:00:12.400637,identity,32,124,0.00030765478827184025,8,False,1.6500236972424327e-05,COMPLETE
474,0.02702670730650425,2025-07-04 14:45:02.428447,2025-07-04 14:45:05.754093,0 days 00:00:03.325646,identity,128,11,0.00038273745001342173,8,False,1.3487968370275377e-05,COMPLETE
475,5.127656550030224e-06,2025-07-04 14:45:05.754447,2025-07-04 14:45:18.648016,0 days 00:00:12.893569,identity,32,126,0.00044811285288161925,9,False,3.3063540571790766e-05,COMPLETE
476,6.963181931496365e-06,2025-07-04 14:45:18.648388,2025-07-04 14:45:30.977820,0 days 00:00:12.329432,identity,32,121,0.0006345328158848323,8,False,1.530509558795074e-05,COMPLETE
477,5.354033419280313e-06,2025-07-04 14:45:30.978206,2025-07-04 14:45:43.560750,0 days 00:00:12.582544,identity,32,117,0.0005692634557889386,9,False,1.913897930416975e-05,COMPLETE
478,4.698675638792338e-06,2025-07-04 14:45:43.561132,2025-07-04 14:45:55.801903,0 days 00:00:12.240771,identity,32,128,0.0002833285719027699,8,False,1.2319730489751975e-05,COMPLETE
479,9.041658813657705e-06,2025-07-04 14:45:55.802291,2025-07-04 14:46:08.295534,0 days 00:00:12.493243,identity,32,123,0.0003329225541859866,8,False,6.055982811114462e-05,COMPLETE
480,7.524956345150713e-06,2025-07-04 14:46:08.295919,2025-07-04 14:46:21.013506,0 days 00:00:12.717587,identity,32,119,0.0007156862692346595,9,False,1.3861708347893142e-05,COMPLETE
481,5.3149192353885155e-06,2025-07-04 14:46:21.013891,2025-07-04 14:46:34.322439,0 days 00:00:13.308548,identity,32,125,0.0003652965327147794,10,False,2.551185147097092e-05,COMPLETE
482,4.621419066097587e-06,2025-07-04 14:46:34.322825,2025-07-04 14:46:46.667154,0 days 00:00:12.344329,identity,32,122,0.0004188407842436528,8,False,1.245207435585841e-05,COMPLETE
483,1.1704431017278694e-05,2025-07-04 14:46:46.667539,2025-07-04 14:46:59.636640,0 days 00:00:12.969101,identity,32,125,0.0005098200138951771,9,False,1.5022256345047819e-05,COMPLETE
484,5.702626822312595e-06,2025-07-04 14:46:59.637038,2025-07-04 14:47:11.869278,0 days 00:00:12.232240,identity,32,120,0.00027205871801181357,8,False,4.4683973478100524e-05,COMPLETE
485,0.03157290071249008,2025-07-04 14:47:11.869672,2025-07-04 14:47:24.211177,0 days 00:00:12.341505,sigmoid,32,128,0.00031797314578550047,8,False,2.0407046288699364e-05,COMPLETE
486,4.99407678944408e-06,2025-07-04 14:47:24.211572,2025-07-04 14:47:37.181617,0 days 00:00:12.970045,identity,32,123,0.0002970318952257686,9,False,2.3238614335855685e-05,COMPLETE
487,4.185385023447452e-06,2025-07-04 14:47:37.182023,2025-07-04 14:47:49.718784,0 days 00:00:12.536761,identity,32,126,0.0002529884680657022,8,False,1.711949863835903e-05,COMPLETE
488,4.655290922528366e-06,2025-07-04 14:47:49.719172,2025-07-04 14:48:02.689115,0 days 00:00:12.969943,identity,32,117,0.00039968430741179223,10,False,1.3602566859173255e-05,COMPLETE
489,1.3146940545993857e-05,2025-07-04 14:48:02.689511,2025-07-04 14:48:11.170763,0 days 00:00:08.481252,identity,64,121,0.0003498715870180381,9,False,1.1911773744801023e-05,COMPLETE
490,3.876186383422464e-06,2025-07-04 14:48:11.171172,2025-07-04 14:48:23.600644,0 days 00:00:12.429472,identity,32,124,0.0004687517997121446,8,False,1.546051207574434e-05,COMPLETE
491,6.276301519392291e-06,2025-07-04 14:48:23.601035,2025-07-04 14:48:36.163249,0 days 00:00:12.562214,identity,32,126,0.000486939327672961,8,False,1.5420592503458492e-05,COMPLETE
492,1.1490983524709009e-05,2025-07-04 14:48:36.163647,2025-07-04 14:48:48.437213,0 days 00:00:12.273566,identity,32,128,0.00045040579599204774,8,False,1.7622684080869477e-05,COMPLETE
493,1.0463196304044686e-05,2025-07-04 14:48:48.437605,2025-07-04 14:49:00.969024,0 days 00:00:12.531419,identity,32,123,0.0020354509120959763,8,False,1.610191047978765e-05,COMPLETE
494,5.442257588583743e-06,2025-07-04 14:49:00.969416,2025-07-04 14:49:21.111354,0 days 00:00:20.141938,identity,16,124,0.000543126603142313,8,False,1.424092981151843e-05,COMPLETE
495,5.450145181384869e-06,2025-07-04 14:49:21.111747,2025-07-04 14:49:33.644823,0 days 00:00:12.533076,identity,32,126,0.00045929332009671736,8,False,1.876498299733779e-05,COMPLETE
496,4.995737072022166e-06,2025-07-04 14:49:33.645216,2025-07-04 14:49:45.979410,0 days 00:00:12.334194,identity,32,119,0.0005087488084342353,8,False,1.6469294325389962e-05,COMPLETE
497,4.4253060877963435e-06,2025-07-04 14:49:45.979798,2025-07-04 14:49:58.130710,0 days 00:00:12.150912,identity,32,114,0.0004169017805919502,8,False,1.4724458435332163e-05,COMPLETE
498,4.846442152484087e-06,2025-07-04 14:49:58.131098,2025-07-04 14:50:10.616070,0 days 00:00:12.484972,identity,32,124,0.0003775609226512938,8,False,2.1855816085244514e-05,COMPLETE
499,3.5249067877884954e-05,2025-07-04 14:50:10.616466,2025-07-04 14:50:16.202915,0 days 00:00:05.586449,identity,128,98,0.0005789095152253045,8,False,1.3052340911558482e-05,COMPLETE
